arhimmbi	16
arherhi	16
arherhango	16
arhang	16
apfunu	16
apfuna	16
anyĩ	16
anangmbi	16
amɛka	16
akorhi	16
akase	16
adzise	16
adzake	16
adakuwe	16
abimɛn	16
Uwu	16
Utoma	16
Umarhkizadak	16
Ukafanahum	16
Ufestu	16
Udimashku	16
Titus	16
Ishingge	16
Iba	16
Aze	16
Akatsɛrh	16
íjuɛ	15
uzirhzĩ	15
uweru	15
uvɛu	15
uteiyanga	15
ungwɛ̃mbi	15
ughãwã	15
udika	15
nibikambi	15
iyɛimbɔ	15
iwiwosha	15
iweɔ	15
iwerimi	15
is	15
imimaa	15
ikponum	15
ighwɛr	15
iganga	15
idzɛɛr	15
idzam	15
idoi	15
ibemunga	15
ayɛisa	15
awɛrhamum	15
ashɔ̃rhũ	15
arhu	15
angwɛ̃we	15
akpembɔ	15
agbiite	15
adɛ	15
adzeki	15
acipuwa	15
aci	15
abemuwa	15
Usaduki	15
Urdun	15
Unummum	15
Ufɔrh	15
Udzur	15
Ubetani	15
Irhuka	15
Irhirhang	15
Anang	15
íkpem	14
utsurha	14
ushikpɔ	14
urhirhiki	14
urherha	14
untsuuka	14
umpfũwã	14
ukwɛr	14
ukpɔrɔ	14
ughwee	14
ufeta	14
ucipuwa	14
izĩngge	14
izĩmum	14
izengge	14
itsɛrh	14
itsĩngge	14
irhãrhĩ	14
inyanga	14
ingbim	14
imimuna	14
imaatak	14
ikpeto	14
ikhapa	14
igosha	14
ighongamɛn	14
idũwã	14
idɔsumbɔ	14
idũa	14
idzengge	14
idzaanga	14
ididɔk	14
icangnga	14
iberi	14
ibemu	14
by	14
ayormbi	14
ayor	14
atɛ̃rhã	14
atsũwũka	14
asungo	14
asheru	14
aseng	14
amunu	14
akɛki	14
akarha	14
agugge	14
agashuwe	14
adzui	14
abɔruka	14
aboka	14
aberi	14
abemunga	14
Wade	14
Usisok	14
Urhɛɛ	14
Uarhisabatu	14
Irhɛm	14
Graham	14
Atsɛng	14
ĩbema	13
íshaa	13
Ípfu	13
uzurhu	13
uvi	13
usaka	13
uni	13
ukutata	13
uhwɛka	13
ugũɔ	13
ufɛr	13
ubokngo	13
nibikami	13
izizusa	13
iyɛimbi	13
iwura	13
itɔ̃we	13
itsokngo	13
ito	13
isoyiwe	13
isong	13
isara	13
irhena	13
inggang	13
imesuwa	13
imani	13
imangmango	13
imaataka	13
ikpombi	13
ikpikpoinga	13
ikinanake	13
igbisha	13
igbe	13
igasha	13
idzidzipa	13
idekamum	13
ibibemambi	13
ibewa	13
ibeembɔ	13
gt	13
c	13
ayormbɔ	13
ayetnumkɛ	13
awɛrhɛ	13
awɔk	13
atsɛrha	13
atsuafɛr	13
atsimme	13
atirhunga	13
asumum	13
ashupu	13
are	13
anyã	13
anii	13
amei	13
amaake	13
akɔ̃	13
akpĩĩwe	13
akpɛ̃mbi	13
akowe	13
akaa	13
agoshe	13
agbe	13
afũã	13
afɛne	13
adzipu	13
adzak	13
adeyiwe	13
aden	13
adakmum	13
ada	13
abɔrɔ	13
abemumbi	13
abeenga	13
Uzaitun	13
Uyunana	13
Unying	13
Umagadarha	13
Uhananiya	13
Uandarawu	13
Uagiripa	13
Uadamu	13
Thompson	13
Isisok	13
Ijee	13
Icɛ	13
Gordon	13
Christ	13
Atsuke	13
Atorh	13
ídzɛɛr	12
utɔ̃itser	12
urhɛmnga	12
urhi	12
urhena	12
unakku	12
ukuka	12
ukpɔm	12
ukang	12
udɛyiwa	12
ucia	12
people	12
mɔnɔ	12
iyorngo	12
iyimbi	12
itɛ̃rhĩ	12
itsũwũkumbɔ	12
itsĩmɛn	12
itsĩmbɔ	12
itsia	12
ishaisha	12
ishai	12
irherhumum	12
inyangu	12
imɛr	12
imesango	12
ikorhumum	12
ikaa	12
igɔ̃kpee	12
ighadak	12
igber	12
ifɛrhkɔmbɔ	12
ifefetem	12
idɛɛ	12
idzui	12
idzeyiwa	12
ibimma	12
ibiborh	12
hk	12
avarhe	12
atsɛyinga	12
ateumbɔ	12
asumɛn	12
asoyi	12
arherhu	12
arherhakɛ	12
angwɛ̃rhã	12
amɛnkɛ	12
akũwã	12
adɔkambi	12
adzowukumbɔ	12
adziira	12
acipuwe	12
abemi	12
abangu	12
Uzabadi	12
Uyisa	12
Utaya	12
Usidon	12
Ukonerhiyu	12
Uiskariyoti	12
Ugba	12
Ufirhimon	12
Ufirhibi	12
Ude	12
Ubaraba	12
Ubabirha	12
Uakaya	12
Ni	12
Irherɛ	12
Ayetnum	12
Arherha	12
Anyapuwe	12
Amɛn	12
Ake	12
Agben	12
Acucii	12
íjui	11
íbvui	11
uzɛ̃rhãnga	11
uzĩɔ	11
uzaitun	11
utɛmɛn	11
utsuke	11
utesa	11
usisok	11
ushe	11
unɔr	11
ukukũ	11
ukpe	11
ukoma	11
ughwɔɔw	11
ufɛ̃	11
ufã	11
ufituwe	11
udzek	11
ubvun	11
kutsu	11
izungu	11
izungayɛ	11
iyita	11
iyikisong	11
iyambɔ	11
iwiwɔk	11
iwiwengge	11
iwera	11
itãi	11
itsimme	11
itarwɛɛ	11
isorhuwe	11
isarasu	11
irhɛrhi	11
irherhi	11
inyãã	11
inyãngu	11
inya	11
imangmangnga	11
ikɛrɛ	11
ikpui	11
ikorhumbɔ	11
ikikerhe	11
igũmɛn	11
igwir	11
igbiir	11
igambi	11
ififɔn	11
idzeukɛ	11
idzeki	11
idena	11
icicang	11
icaica	11
ibɛkka	11
ibemumbɔ	11
cn	11
azɔu	11
ayɔm	11
ayɛimbɔ	11
ayoka	11
ayerhe	11
avur	11
atsɛrhu	11
atsĩme	11
atsĩke	11
atsuyi	11
atsurha	11
atsukuka	11
atorha	11
atokambi	11
atenuma	11
ashur	11
arhimnga	11
arherhunga	11
anukutata	11
angwĩmbɔ	11
akon	11
agɔra	11
aghwɛr	11
agbishu	11
agbange	11
adɔng	11
adziir	11
adzaanga	11
abɛ	11
abeembi	11
Utsɛku	11
Ukpe	11
Ukayafa	11
Ugayu	11
Uferhi	11
Nummbɔ	11
Ipfunga	11
Ikikɔnga	11
David	11
Cook	11
C	11
Azea	11
Anu	11
Abɛrɛ	11
wa	10
uzɔu	10
utsũwe	10
utsaka	10
uso	10
us	10
undɔkango	10
unaa	10
ukerketakpɔ	10
ufɔn	10
udũwã	10
uda	10
ubemu	10
ubeengo	10
uYɛrhe	10
sc	10
iyituwa	10
iyinga	10
iwekpɔ	10
ivarhumbi	10
itɔk	10
itsermɛn	10
itsermbi	10
itsera	10
itsem	10
it	10
isɔme	10
ishe	10
irhikungge	10
irhange	10
irha	10
inyĩnyã	10
imimutayɛ	10
ikpĩĩ	10
igwirngge	10
ighambɔ	10
igar	10
ifɔrhe	10
idũwũ	10
idzekangge	10
idamɛn	10
idakuwe	10
icanga	10
ibibɛkmbi	10
azhe	10
azeze	10
ayormɛn	10
ayisi	10
avarhuwe	10
atsɛyi	10
atsũwũkumbɔ	10
atsusuwe	10
atsire	10
atorhambɔ	10
asorhu	10
arhzaburh	10
arhimngo	10
angwã	10
anermum	10
anerabɛ	10
ambãi	10
akwɛre	10
akerhe	10
akatarhu	10
akaifɛrkɔ	10
agãrhũ	10
aghonga	10
agbishuwe	10
afosa	10
adzirhnga	10
adambɔ	10
abĩkɛ	10
abope	10
abinmbɔ	10
abinmbi	10
abemumbɔ	10
abeea	10
Utsar	10
Utasarhonika	10
Usɔdɔm	10
Usuriya	10
Uonisimu	10
Unuma	10
Ungwɛ̃mum	10
Ujopa	10
Udɛyiwa	10
Uborodi	10
Uaforho	10
Musa	10
Iyor	10
Irhi	10
Ifɛn	10
Ididɔɔr	10
Ayɛrhe	10
Atsen	10
Arhusa	10
Abĩ	10
Abee	10
ACT	10
ípo	9
ífur	9
uzuzeu	9
uyika	9
uwɛrhɛ	9
uwɛkutsa	9
uwɔ	9
utɛngo	9
utei	9
ungwɛ̃dzɛm	9
undzingmum	9
undeya	9
unapumɛn	9
unapa	9
unangnga	9
umuna	9
uker	9
ukaifɛrhkɔ	9
uhwa	9
ububa	9
ubokmbɔ	9
ubemungo	9
ubema	9
ruwɔ	9
rabɔ	9
on	9
nggɛɛ	9
mgbako	9
leaders	9
iyoryɛ	9
iyamum	9
iyakɛ	9
iwiwe	9
iviviri	9
itsimbɔ	9
itsarhi	9
ishɔ̃rhũ	9
isheru	9
isheri	9
irherhuwa	9
irherhunga	9
irhakngge	9
inyãni	9
inekukumbɔ	9
imɛ̃ɛ̃ngge	9
imimunu	9
imaamum	9
ikpɛ̃mbɔ	9
ikpũrhũ	9
ikpikpe	9
ikom	9
ihwɛngmum	9
igũmbi	9
igbĩrhĩ	9
igbishuwa	9
igamɛn	9
igambɔ	9
ifituwe	9
idɔsunga	9
idzũũ	9
idzaambɔ	9
ibow	9
ibibemango	9
ibeea	9
azoo	9
awɛrhanga	9
awɛdzɛm	9
atɔɔ	9
atɔke	9
atsĩrhã	9
atsuyiwe	9
