rundaabwa	17
riini	17
reenu	17
pa̱ncin	17
nꞌruzha̱a̱	17
nꞌreeko	17
nꞌgudu	17
makicihinaa	17
kiike̱nye̱n	17
ka̱ra̱bi	17
kataga	17
isagi	17
hambe̱	17
giyo	17
gii	17
fogi	17
dura̱	17
col	17
cikaa	17
ayami	17
Makidooniya	17
Kushi	17
Fesutusu	17
Buyaahudiya	17
Aka̱	17
xta̱naa	16
xbushi	16
too	16
tif	16
ta̱taa	16
ta̱jaa	16
ta̱hiku	16
tane̱e̱	16
takasa	16
suyishe	16
sudo̱n	16
shápi	16
nge̱n	16
kutuma	16
kuda̱gahinai	16
ika̱	16
ijaa	16
hira̱ree	16
hiika̱hini	16
ha̱mba̱gi	16
hakii	16
gwatani	16
gwatagi	16
ga̱tuu	16
ceeku	16
buya̱tu	16
buhin	16
aꞌupwa	16
ashe̱re̱	16
Ta̱yaan	16
Isiyaaku	16
Bigudu	16
Asaduukiya	16
Agiripa	16
zwa̱ga̱ni	15
zaa	15
uza	15
uha̱ni	15
uce̱pe̱	15
ta̱ya̱nu	15
ta̱shiri	15
ta̱ja̱a̱	15
ta̱hakana	15
tajwara̱ga	15
suwya̱rugooba	15
shukuu	15
shiragi	15
she̱nshe̱n	15
nꞌwyatu	15
nꞌta̱yansun	15
nꞌta̱nda̱ra̱	15
nꞌkataga	15
nꞌharu	15
na̱nshin	15
mbishiri	15
ma̱a̱	15
maniinhin	15
mahin	15
maga̱ga̱a̱gi	15
macimi	15
kuubwa	15
kuri	15
kunaa	15
kumazama	15
ka̱ta̱ni	15
inda̱i	15
haki	15
ga̱hiin	15
bure	15
bune̱e̱	15
biniimi	15
awya̱rugo	15
ada̱bi	15
Zakaariya	15
Yoo	15
Ta̱pana	15
Aasiya	15
ꞌya̱pi	14
ꞌwaan	14
yo̱	14
wyantancin	14
wakaa	14
ucibiri	14
ta̱makwaakaa	14
ta̱ci	14
tahiika̱hina̱	14
suha̱nka̱ri	14
suga̱hin	14
ra̱rabi	14
pe̱e̱n	14
nꞌyaan	14
nꞌna̱nshin	14
mꞌmbwa	14
maza̱ki	14
mawaani	14
mandaaba	14
maka̱	14
makaka	14
mahyaan	14
mahwarapi	14
mahooshi	14
kuunaa	14
kuta̱ba	14
ke̱ce̱e̱ke̱	14
ka̱cihini	14
kata	14
kabata	14
hya̱su	14
handa	14
hana	14
gunii	14
dubo	14
cininhin	14
bánai	14
buꞌmꞌbaa	14
bupa̱ni	14
bicice̱pe̱	14
atakaada	14
aga̱a̱	14
Ta̱ꞌo̱to̱	14
Shatan	14
Laawi	14
Ita	14
Isitafanu	14
Ishaaya	14
Imbata	14
Dimasiku	14
Butuma	14
Bubwa	14
Baa	14
zuzu	13
yinzha̱nkani	13
xbuyaan	13
xbunje̱	13
xanaa	13
ura̱ku	13
ta̱ꞌisa	13
tasha̱a̱	13
shurugo	13
sha̱pa̱cigi	13
ruwashi	13
runrun	13
nꞌta̱ba	13
nꞌgwasu	13
nꞌgaaga	13
mꞌbiin	13
mata	13
manyan	13
kúshihine̱	13
kuꞌuya̱	13
kuyaan	13
ko	13
kiigata	13
ka̱da̱gi	13
kami	13
jábagi	13
jwara̱gagani	13
jamaa	13
iyo̱	13
iyaan	13
hantana	13
ga̱ga̱a̱ga̱ni	13
e̱nshe̱nshe̱n	13
ciripe̱	13
cipani	13
ciin	13
biꞌa̱	13
biwya̱ra̱mi	13
bishita̱	13
azinaari	13
atumashini	13
aaya	13
Ya̱	13
Suuriya	13
LUK	13
Koneliyusu	13
Kaba	13
Inii	13
Feelisi	13
Apirisiti	13
Aliizabatu	13
zha̱munkun	12
ya̱a̱cigi	12
wyasa	12
ungwa	12
ta̱ꞌyantan	12
ta̱ꞌira̱	12
ta̱ꞌinsan	12
ta̱taana	12
ta̱mbiha̱ni	12
ta̱maꞌunpa̱n	12
ta̱ma̱ncin	12
shiraagi	12
rupani	12
nꞌyina̱	12
nꞌyancin	12
nꞌhwarapi	12
nꞌgwama	12
nꞌguma	12
namaa	12
mꞌpana	12
maꞌunso̱n	12
mata̱ma̱nriin	12
masuunran	12
mantan	12
macita̱ga̱	12
maca̱ma̱nta̱n	12
kuta̱suuga̱	12
kupa̱ri	12
kota̱ga̱ni	12
ka̱a̱	12
jwárige̱	12
jikita̱ga̱	12
iyan	12
ipa̱ni	12
ihin	12
hina	12
haru	12
dubu	12
du	12
da̱shi	12
buyata	12
buruba̱	12
bihiiki	12
ba̱ha̱ni	12
azumba̱	12
ataaro	12
asha̱pi	12
aruba̱	12
anda̱i	12
ahwarapi	12
agura̱a̱	12
agai	12
adubu	12
Zaitu	12
Una̱nna	12
Ta̱gwama	12
Taaya	12
Shiraga	12
Pangu	12
Oniisimusu	12
Kunnunu	12
Kapanahu	12
Joodan	12
Jaga	12
Iꞌwe̱e̱	12
Ikaasu	12
Hunranhunran	12
Hanaaninyan	12
Filibi	12
Buna̱nna	12
Bufaraasiya	12
Baaba	12
Aya̱na̱	12
Ata	12
zumba̱	11
zhaa	11
uyaan	11
uka̱nrin	11
ujabagu	11
uguguji	11
ta̱yaan	11
ta̱wuce	11
ta̱bita̱riga	11
taruba̱	11
tandaaka	11
takaba	11
suhari	11
sa̱a̱nha̱na̱a̱	11
riinha̱nu	11
paaki	11
nꞌta̱panaa	11
nꞌta̱mantan	11
nꞌsuyishe	11
nꞌsuguma	11
nꞌndaaki	11
nꞌndaabi	11
nꞌko̱ro̱	11
mꞌpyanda	11
maga̱a̱ga̱nu	11
kwayaa	11
kuꞌana	11
kuhwe̱n	11
kadaga	11
ija̱a̱	11
he̱re̱ge̱	11
ha̱mba̱ga̱	11
ha̱ba̱	11
gwatana	11
gida̱ga̱gi	11
ciga̱	11
buyancin	11
butumashini	11
bugura̱a̱	11
biyaan	11
be̱re̱	11
a̱yo	11
azumanu	11
awyantancin	11
awyababa	11
aco̱ko̱	11
abaaba	11
Zhagu	11
Zabadi	11
Yaarisu	11
Uya̱nu	11
Ushi	11
Taitusu	11
Suleemaanu	11
Sidon	11
Raa	11
Nꞌnii	11
Majaa	11
Kai	11
Hura̱gi	11
Aꞌisiraaꞌila	11
zinaari	10
ya̱biza̱gi	10
xawyatu	10
uzumaa	10
utakaada	10
unje̱	10
ta̱ya̱	10
taꞌunda	10
ta̱ndái	10
taꞌmꞌbaa	10
ta̱huwa̱	10
tataga	10
tandaga	10
sundaabwa	10
shiraga	10
sha̱a̱ga̱	10
ra̱ga̱ni	10
pwan	10
nꞌta̱ꞌwa̱	10
nꞌta̱jwara̱ga	10
nꞌta̱ce̱pe̱	10
nꞌsumo̱	10
nꞌsuhyu	10
nꞌsoso	10
nꞌnde̱e̱be̱	10
nꞌnda̱a̱tu	10
nꞌkáji	10
nꞌkaba	10
nꞌjwarigi	10
nꞌdunduun	10
njibi	10
naawan	10
mꞌburoodi	10
mataatu	10
masa̱ta	10
manii	10
maka̱ri	10
makaki	10
kádaagi	10
kuꞌnꞌgira̱nshin	10
kuꞌnꞌcice̱pe̱	10
kushiika	10
jwara̱gani	10
iꞌwaa	10
ikaasu	10
iga̱a̱	10
hunraani	10
huba̱	10
hooso	10
gwashe̱	10
gbi	10
de̱be̱ce̱	10
ciga̱hini	10
cibiri	10
buribi	10
bibiin	10
bibe̱	10
aꞌmꞌbaa	10
azha̱a̱zha̱a̱	10
ayan	10
ahuri	10
Yunuusa	10
Yaan	10
Ta̱panaa	10
Samaariya	10
Pana	10
Nꞌyan	10
Mayaan	10
Magadalina	10
Kwayaa	10
Kuburusu	10
Joopa	10
Iyan	10
Inaa	10
Filimo	10
Binii	10
Be̱tani	10
Baraba	10
Ashin	10
ꞌwa̱ga̱	9
ꞌwana	9
yibaku	9
xapa̱	9
wuna̱ni	9
tundushi	9
ta̱yata	9
ta̱tuba̱	9
ta̱taatu	9
ta̱raa	9
ta̱pa̱ni	9
ta̱mpa̱ni	9
ta̱mataa	9
taꞌisaga	9
ta̱bishi	9
ta̱bani	9
tamawuna̱na̱	9
tajwárige̱	9
tabisa̱a̱	9
rwaru	9
ruꞌwana	9
rundaabi	9
randa	9
paakuu	9
nꞌza	9
nꞌta̱sha̱a̱	9
nꞌta̱pana	9
nꞌsume̱	9
nꞌshima	9
nꞌratu	9
nꞌno̱no̱	9
nꞌnda̱i	9
nꞌndaaka	9
nꞌhuri	9
nꞌhunjo̱	9
nꞌhoo	9
nuunu	9
mꞌmahwa	9
mꞌmahanda	9
ma̱a̱ncin	9
mandaabi	9
kuꞌawyatu	9
kuta̱taga	9
kuha̱ni	9
kugaa	9
kuce̱nye̱n	9
kiibe̱	9
ka̱i	9
kapa	9
jwarigici	9
hwaanwun	9
huwa̱gi	9
hantaana	9
hakata	9
ha	9
guna̱a̱	9
gooda̱	9
cuun	9
c	9
bushikaa	9
bura̱a̱	9
buna̱nna	9
buhuri	9
biyina̱	9
binje̱	9
aꞌye̱e̱	9
aꞌiyo̱	9
aza̱zama	9
aribi	9
apinsan	9
angwo	9
andaaki	9
akota̱ni	9
ade̱be̱	9
Ya̱nu	9
Wyatu	9
Ta̱ba	9
Ri	9
Nꞌribi	9
Mꞌba	9
Kiriiti	9
Hakata	9
Bunii	9
Ba̱re	9
Aꞌa̱	9
Ata̱gi	9
Asooja	9
Antipasi	9
ꞌwara	8
zooni	8
ya̱	8
yaaciga	8
xuta	8
xbutibi	8
xaga̱a̱	8
wya̱nzhin	8
wa̱tu	8
uta	8
udura̱	8
ubwaa	8
